name	target_chr	target_start	target_end	target_name	target_type
240905_HPC_screen_guide_333	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_334	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_335	chr1	8227185	8227486	chr1:8227185-8227486	enh
240905_HPC_screen_guide_336	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_337	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_338	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_339	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_340	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_341	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_342	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_343	chr1	8227185	8227486	chr1:8227185-8227486	enh
240905_HPC_screen_guide_344	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_345	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_346	chr1	8227180	8227481	chr1:8227180-8227481	enh
240905_HPC_screen_guide_347	chr1	8227298	8227599	chr1:8227298-8227599	enh
240905_HPC_screen_guide_348	chr1	8227298	8227599	chr1:8227298-8227599	enh
240905_HPC_screen_guide_349	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_350	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_351	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_352	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_353	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_354	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_355	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_356	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_357	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_358	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_359	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_360	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_361	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_362	chr1	8227790	8228091	chr1:8227790-8228091	enh
240905_HPC_screen_guide_363	chr1	8229839	8230140	chr1:8229839-8230140	enh
240905_HPC_screen_guide_364	chr1	8229839	8230140	chr1:8229839-8230140	enh
240905_HPC_screen_guide_365	chr1	8229839	8230140	chr1:8229839-8230140	enh
240905_HPC_screen_guide_366	chr1	8229839	8230140	chr1:8229839-8230140	enh
240905_HPC_screen_guide_367	chr1	8229850	8230151	chr1:8229850-8230151	enh
240905_HPC_screen_guide_368	chr1	8229839	8230140	chr1:8229839-8230140	enh
240905_HPC_screen_guide_369	chr1	8229839	8230140	chr1:8229839-8230140	enh
240905_HPC_screen_guide_370	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_371	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_372	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_373	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_374	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_375	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_376	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_377	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_378	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_379	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_380	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_381	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_382	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_383	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_384	chr1	8274878	8275179	chr1:8274878-8275179	enh
240905_HPC_screen_guide_385	chr1	8277211	8277512	chr1:8277211-8277512	enh
240905_HPC_screen_guide_386	chr1	8277213	8277514	chr1:8277213-8277514	enh
240905_HPC_screen_guide_387	chr1	8277220	8277521	chr1:8277220-8277521	enh
240905_HPC_screen_guide_388	chr1	8277220	8277521	chr1:8277220-8277521	enh
240905_HPC_screen_guide_389	chr1	8277213	8277514	chr1:8277213-8277514	enh
240905_HPC_screen_guide_390	chr1	8277213	8277514	chr1:8277213-8277514	enh
240905_HPC_screen_guide_391	chr1	8277213	8277514	chr1:8277213-8277514	enh
240905_HPC_screen_guide_392	chr1	8277211	8277512	chr1:8277211-8277512	enh
240905_HPC_screen_guide_393	chr1	8277211	8277512	chr1:8277211-8277512	enh
240905_HPC_screen_guide_394	chr1	8277211	8277512	chr1:8277211-8277512	enh
240905_HPC_screen_guide_395	chr1	8277211	8277512	chr1:8277211-8277512	enh
240905_HPC_screen_guide_396	chr1	8277213	8277514	chr1:8277213-8277514	enh
240905_HPC_screen_guide_397	chr1	8277211	8277512	chr1:8277211-8277512	enh
240905_HPC_screen_guide_398	chr1	8277213	8277514	chr1:8277213-8277514	enh
240905_HPC_screen_guide_399	chr1	8277211	8277512	chr1:8277211-8277512	enh
240905_HPC_screen_guide_400	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_401	chr1	8299775	8300076	chr1:8299775-8300076	enh
240905_HPC_screen_guide_402	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_403	chr1	8299775	8300076	chr1:8299775-8300076	enh
240905_HPC_screen_guide_404	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_405	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_406	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_407	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_408	chr1	8299775	8300076	chr1:8299775-8300076	enh
240905_HPC_screen_guide_409	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_410	chr1	8299772	8300073	chr1:8299772-8300073	enh
240905_HPC_screen_guide_411	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_412	chr1	8299775	8300076	chr1:8299775-8300076	enh
240905_HPC_screen_guide_413	chr1	8299756	8300057	chr1:8299756-8300057	enh
240905_HPC_screen_guide_414	chr1	8299772	8300073	chr1:8299772-8300073	enh
240905_HPC_screen_guide_415	chr1	8326461	8326762	chr1:8326461-8326762	enh
240905_HPC_screen_guide_416	chr1	8326461	8326762	chr1:8326461-8326762	enh
240905_HPC_screen_guide_417	chr1	8326461	8326762	chr1:8326461-8326762	enh
240905_HPC_screen_guide_418	chr1	8326461	8326762	chr1:8326461-8326762	enh
240905_HPC_screen_guide_419	chr1	8326461	8326762	chr1:8326461-8326762	enh
240905_HPC_screen_guide_420	chr1	8326461	8326762	chr1:8326461-8326762	enh
240905_HPC_screen_guide_421	chr1	8326461	8326762	chr1:8326461-8326762	enh
240905_HPC_screen_guide_422	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_423	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_424	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_425	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_426	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_427	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_428	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_429	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_430	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_431	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_432	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_433	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_434	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_435	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_436	chr1	8336587	8336888	chr1:8336587-8336888	enh
240905_HPC_screen_guide_437	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_438	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_439	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_440	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_441	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_442	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_443	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_444	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_445	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_446	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_447	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_448	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_449	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_450	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_451	chr1	8342246	8342547	chr1:8342246-8342547	enh
240905_HPC_screen_guide_452	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_453	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_454	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_455	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_456	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_457	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_458	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_459	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_460	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_461	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_462	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_463	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_464	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_465	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_466	chr1	8357309	8357610	chr1:8357309-8357610	enh
240905_HPC_screen_guide_467	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_468	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_469	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_470	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_471	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_472	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_473	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_474	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_475	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_476	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_477	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_478	chr1	8371852	8372153	chr1:8371852-8372153	enh
240905_HPC_screen_guide_479	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_480	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_481	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_482	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_483	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_484	chr1	8372322	8372623	chr1:8372322-8372623	enh
240905_HPC_screen_guide_485	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_486	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_487	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_488	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_489	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_490	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_491	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_492	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_493	chr1	8372311	8372612	chr1:8372311-8372612	enh
240905_HPC_screen_guide_494	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_495	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_496	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_497	chr1	8374418	8374719	chr1:8374418-8374719	enh
240905_HPC_screen_guide_498	chr1	8374418	8374719	chr1:8374418-8374719	enh
240905_HPC_screen_guide_499	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_500	chr1	8374418	8374719	chr1:8374418-8374719	enh
240905_HPC_screen_guide_501	chr1	8374418	8374719	chr1:8374418-8374719	enh
240905_HPC_screen_guide_502	chr1	8374418	8374719	chr1:8374418-8374719	enh
240905_HPC_screen_guide_503	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_504	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_505	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_506	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_507	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_508	chr1	8374414	8374715	chr1:8374414-8374715	enh
240905_HPC_screen_guide_509	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_510	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_511	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_512	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_513	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_514	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_515	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_516	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_517	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_518	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_519	chr1	8375909	8376210	chr1:8375909-8376210	enh
240905_HPC_screen_guide_520	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_521	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_522	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_523	chr1	8375907	8376208	chr1:8375907-8376208	enh
240905_HPC_screen_guide_524	chr1	8409050	8409351	chr1:8409050-8409351	enh
240905_HPC_screen_guide_525	chr1	8409050	8409351	chr1:8409050-8409351	enh
240905_HPC_screen_guide_526	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_527	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_528	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_529	chr1	8409050	8409351	chr1:8409050-8409351	enh
240905_HPC_screen_guide_530	chr1	8409050	8409351	chr1:8409050-8409351	enh
240905_HPC_screen_guide_531	chr1	8409054	8409355	chr1:8409054-8409355	enh
240905_HPC_screen_guide_532	chr1	8409054	8409355	chr1:8409054-8409355	enh
240905_HPC_screen_guide_533	chr1	8409050	8409351	chr1:8409050-8409351	enh
240905_HPC_screen_guide_534	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_535	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_536	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_537	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_538	chr1	8409067	8409368	chr1:8409067-8409368	enh
240905_HPC_screen_guide_539	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_540	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_541	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_542	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_543	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_544	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_545	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_546	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_547	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_548	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_549	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_550	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_551	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_552	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_553	chr1	8411455	8411756	chr1:8411455-8411756	enh
240905_HPC_screen_guide_554	chr1	8411772	8412073	chr1:8411772-8412073	enh
240905_HPC_screen_guide_555	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_556	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_557	chr1	8411780	8412081	chr1:8411780-8412081	enh
240905_HPC_screen_guide_558	chr1	8411780	8412081	chr1:8411780-8412081	enh
240905_HPC_screen_guide_559	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_560	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_561	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_562	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_563	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_564	chr1	8411772	8412073	chr1:8411772-8412073	enh
240905_HPC_screen_guide_565	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_566	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_567	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_568	chr1	8411790	8412091	chr1:8411790-8412091	enh
240905_HPC_screen_guide_569	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_570	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_571	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_572	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_573	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_574	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_575	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_576	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_577	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_578	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_579	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_580	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_581	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_582	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_583	chr1	8430492	8430793	chr1:8430492-8430793	enh
240905_HPC_screen_guide_584	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_585	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_586	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_587	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_588	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_589	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_590	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_591	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_592	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_593	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_594	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_595	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_596	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_597	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_598	chr1	8431491	8431792	chr1:8431491-8431792	enh
240905_HPC_screen_guide_599	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_600	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_601	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_602	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_603	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_604	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_605	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_606	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_607	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_608	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_609	chr1	8433566	8433867	chr1:8433566-8433867	enh
240905_HPC_screen_guide_610	chr1	8433566	8433867	chr1:8433566-8433867	enh
