grna_target	response_id
240905_HPC_screen_guide_521	chr1:8375907-8376208
240905_HPC_screen_guide_522	chr1:8375907-8376208
240905_HPC_screen_guide_523	chr1:8375907-8376208
240905_HPC_screen_guide_524	chr1:8409050-8409351
240905_HPC_screen_guide_525	chr1:8409050-8409351
240905_HPC_screen_guide_526	chr1:8409067-8409368
240905_HPC_screen_guide_527	chr1:8409067-8409368
240905_HPC_screen_guide_528	chr1:8409067-8409368
240905_HPC_screen_guide_529	chr1:8409050-8409351
240905_HPC_screen_guide_530	chr1:8409050-8409351
240905_HPC_screen_guide_531	chr1:8409054-8409355
240905_HPC_screen_guide_532	chr1:8409054-8409355
240905_HPC_screen_guide_533	chr1:8409050-8409351
240905_HPC_screen_guide_534	chr1:8409067-8409368
240905_HPC_screen_guide_535	chr1:8409067-8409368
240905_HPC_screen_guide_536	chr1:8409067-8409368
240905_HPC_screen_guide_537	chr1:8409067-8409368
240905_HPC_screen_guide_538	chr1:8409067-8409368
240905_HPC_screen_guide_539	chr1:8411455-8411756
240905_HPC_screen_guide_540	chr1:8411455-8411756
240905_HPC_screen_guide_541	chr1:8411455-8411756
240905_HPC_screen_guide_542	chr1:8411455-8411756
240905_HPC_screen_guide_543	chr1:8411455-8411756
240905_HPC_screen_guide_544	chr1:8411455-8411756
240905_HPC_screen_guide_545	chr1:8411455-8411756
240905_HPC_screen_guide_546	chr1:8411455-8411756
240905_HPC_screen_guide_547	chr1:8411455-8411756
240905_HPC_screen_guide_548	chr1:8411455-8411756
240905_HPC_screen_guide_549	chr1:8411455-8411756
240905_HPC_screen_guide_550	chr1:8411455-8411756
240905_HPC_screen_guide_551	chr1:8411455-8411756
240905_HPC_screen_guide_552	chr1:8411455-8411756
240905_HPC_screen_guide_553	chr1:8411455-8411756
240905_HPC_screen_guide_554	chr1:8411772-8412073
240905_HPC_screen_guide_555	chr1:8411790-8412091
240905_HPC_screen_guide_556	chr1:8411790-8412091
240905_HPC_screen_guide_557	chr1:8411780-8412081
240905_HPC_screen_guide_558	chr1:8411780-8412081
240905_HPC_screen_guide_559	chr1:8411790-8412091
240905_HPC_screen_guide_560	chr1:8411790-8412091
240905_HPC_screen_guide_561	chr1:8411790-8412091
240905_HPC_screen_guide_562	chr1:8411790-8412091
240905_HPC_screen_guide_563	chr1:8411790-8412091
240905_HPC_screen_guide_564	chr1:8411772-8412073
240905_HPC_screen_guide_565	chr1:8411790-8412091
240905_HPC_screen_guide_566	chr1:8411790-8412091
240905_HPC_screen_guide_567	chr1:8411790-8412091
240905_HPC_screen_guide_568	chr1:8411790-8412091
240905_HPC_screen_guide_569	chr1:8430492-8430793
240905_HPC_screen_guide_570	chr1:8430492-8430793
240905_HPC_screen_guide_571	chr1:8430492-8430793
240905_HPC_screen_guide_572	chr1:8430492-8430793
240905_HPC_screen_guide_573	chr1:8430492-8430793
240905_HPC_screen_guide_574	chr1:8430492-8430793
240905_HPC_screen_guide_575	chr1:8430492-8430793
240905_HPC_screen_guide_576	chr1:8430492-8430793
240905_HPC_screen_guide_577	chr1:8430492-8430793
240905_HPC_screen_guide_578	chr1:8430492-8430793
240905_HPC_screen_guide_579	chr1:8430492-8430793
240905_HPC_screen_guide_580	chr1:8430492-8430793
240905_HPC_screen_guide_581	chr1:8430492-8430793
240905_HPC_screen_guide_582	chr1:8430492-8430793
240905_HPC_screen_guide_583	chr1:8430492-8430793
240905_HPC_screen_guide_584	chr1:8431491-8431792
240905_HPC_screen_guide_585	chr1:8431491-8431792
240905_HPC_screen_guide_586	chr1:8431491-8431792
240905_HPC_screen_guide_587	chr1:8431491-8431792
240905_HPC_screen_guide_588	chr1:8431491-8431792
240905_HPC_screen_guide_589	chr1:8431491-8431792
240905_HPC_screen_guide_590	chr1:8431491-8431792
240905_HPC_screen_guide_591	chr1:8431491-8431792
240905_HPC_screen_guide_592	chr1:8431491-8431792
240905_HPC_screen_guide_593	chr1:8431491-8431792
240905_HPC_screen_guide_594	chr1:8431491-8431792
240905_HPC_screen_guide_595	chr1:8431491-8431792
240905_HPC_screen_guide_596	chr1:8431491-8431792
240905_HPC_screen_guide_597	chr1:8431491-8431792
240905_HPC_screen_guide_598	chr1:8431491-8431792
240905_HPC_screen_guide_599	chr1:8433566-8433867
240905_HPC_screen_guide_600	chr1:8433566-8433867
240905_HPC_screen_guide_601	chr1:8433566-8433867
240905_HPC_screen_guide_602	chr1:8433566-8433867
240905_HPC_screen_guide_603	chr1:8433566-8433867
240905_HPC_screen_guide_604	chr1:8433566-8433867
240905_HPC_screen_guide_605	chr1:8433566-8433867
240905_HPC_screen_guide_606	chr1:8433566-8433867
240905_HPC_screen_guide_607	chr1:8433566-8433867
240905_HPC_screen_guide_608	chr1:8433566-8433867
240905_HPC_screen_guide_609	chr1:8433566-8433867
240905_HPC_screen_guide_610	chr1:8433566-8433867
240905_HPC_screen_guide_611	chr1:8433566-8433867
240905_HPC_screen_guide_612	chr1:8433566-8433867
240905_HPC_screen_guide_613	chr1:8433566-8433867
240905_HPC_screen_guide_614	chr1:8434903-8435204
240905_HPC_screen_guide_615	chr1:8434912-8435213
240905_HPC_screen_guide_616	chr1:8434912-8435213
240905_HPC_screen_guide_617	chr1:8434903-8435204
240905_HPC_screen_guide_618	chr1:8434912-8435213
240905_HPC_screen_guide_619	chr1:8434903-8435204
240905_HPC_screen_guide_620	chr1:8434912-8435213
240905_HPC_screen_guide_621	chr1:8434903-8435204
240905_HPC_screen_guide_622	chr1:8434912-8435213
240905_HPC_screen_guide_623	chr1:8434912-8435213
240905_HPC_screen_guide_624	chr1:8434912-8435213
240905_HPC_screen_guide_625	chr1:8434912-8435213
240905_HPC_screen_guide_626	chr1:8434912-8435213
240905_HPC_screen_guide_627	chr1:8434912-8435213
240905_HPC_screen_guide_628	chr1:8434912-8435213
240905_HPC_screen_guide_629	chr1:8442117-8442418
240905_HPC_screen_guide_630	chr1:8442117-8442418
240905_HPC_screen_guide_631	chr1:8442117-8442418
240905_HPC_screen_guide_632	chr1:8442117-8442418
240905_HPC_screen_guide_633	chr1:8442117-8442418
240905_HPC_screen_guide_634	chr1:8442115-8442416
240905_HPC_screen_guide_635	chr1:8442117-8442418
240905_HPC_screen_guide_636	chr1:8442117-8442418
240905_HPC_screen_guide_637	chr1:8442117-8442418
240905_HPC_screen_guide_638	chr1:8442117-8442418
240905_HPC_screen_guide_639	chr1:8442117-8442418
240905_HPC_screen_guide_640	chr1:8442115-8442416
240905_HPC_screen_guide_641	chr1:8442117-8442418
240905_HPC_screen_guide_642	chr1:8442117-8442418
240905_HPC_screen_guide_643	chr1:8442115-8442416
240905_HPC_screen_guide_644	chr1:8456367-8456668
240905_HPC_screen_guide_645	chr1:8456367-8456668
240905_HPC_screen_guide_646	chr1:8456367-8456668
240905_HPC_screen_guide_647	chr1:8456367-8456668
240905_HPC_screen_guide_648	chr1:8456367-8456668
240905_HPC_screen_guide_649	chr1:8456367-8456668
240905_HPC_screen_guide_650	chr1:8456367-8456668
240905_HPC_screen_guide_651	chr1:8456367-8456668
240905_HPC_screen_guide_652	chr1:8456367-8456668
240905_HPC_screen_guide_653	chr1:8456367-8456668
240905_HPC_screen_guide_654	chr1:8456367-8456668
240905_HPC_screen_guide_655	chr1:8456367-8456668
240905_HPC_screen_guide_656	chr1:8456367-8456668
240905_HPC_screen_guide_657	chr1:8456367-8456668
240905_HPC_screen_guide_658	chr1:8456367-8456668
240905_HPC_screen_guide_659	chr1:8457013-8457314
240905_HPC_screen_guide_660	chr1:8456974-8457275
240905_HPC_screen_guide_661	chr1:8456974-8457275
240905_HPC_screen_guide_662	chr1:8456974-8457275
240905_HPC_screen_guide_663	chr1:8456974-8457275
240905_HPC_screen_guide_664	chr1:8456974-8457275
240905_HPC_screen_guide_665	chr1:8456974-8457275
240905_HPC_screen_guide_666	chr1:8457013-8457314
240905_HPC_screen_guide_667	chr1:8457013-8457314
240905_HPC_screen_guide_668	chr1:8457013-8457314
240905_HPC_screen_guide_669	chr1:8457013-8457314
240905_HPC_screen_guide_670	chr1:8457013-8457314
240905_HPC_screen_guide_671	chr1:8457013-8457314
240905_HPC_screen_guide_672	chr1:8457013-8457314
240905_HPC_screen_guide_673	chr1:8458779-8459080
240905_HPC_screen_guide_674	chr1:8458779-8459080
240905_HPC_screen_guide_675	chr1:8458779-8459080
240905_HPC_screen_guide_676	chr1:8458779-8459080
240905_HPC_screen_guide_677	chr1:8458779-8459080
240905_HPC_screen_guide_678	chr1:8458779-8459080
240905_HPC_screen_guide_679	chr1:8458779-8459080
240905_HPC_screen_guide_680	chr1:8458779-8459080
240905_HPC_screen_guide_681	chr1:8458779-8459080
240905_HPC_screen_guide_682	chr1:8458779-8459080
240905_HPC_screen_guide_683	chr1:8458779-8459080
240905_HPC_screen_guide_684	chr1:8458779-8459080
240905_HPC_screen_guide_685	chr1:8458779-8459080
240905_HPC_screen_guide_686	chr1:8458779-8459080
240905_HPC_screen_guide_687	chr1:8468070-8468371
240905_HPC_screen_guide_688	chr1:8468070-8468371
240905_HPC_screen_guide_689	chr1:8468070-8468371
240905_HPC_screen_guide_690	chr1:8468070-8468371
240905_HPC_screen_guide_691	chr1:8468070-8468371
240905_HPC_screen_guide_692	chr1:8468070-8468371
240905_HPC_screen_guide_693	chr1:8468070-8468371
240905_HPC_screen_guide_694	chr1:8468070-8468371
240905_HPC_screen_guide_695	chr1:8468070-8468371
240905_HPC_screen_guide_696	chr1:8468070-8468371
240905_HPC_screen_guide_697	chr1:8468070-8468371
240905_HPC_screen_guide_698	chr1:8468070-8468371
240905_HPC_screen_guide_699	chr1:8468789-8469090
240905_HPC_screen_guide_700	chr1:8468789-8469090
240905_HPC_screen_guide_701	chr1:8468789-8469090
240905_HPC_screen_guide_702	chr1:8468789-8469090
240905_HPC_screen_guide_703	chr1:8468789-8469090
240905_HPC_screen_guide_704	chr1:8468789-8469090
240905_HPC_screen_guide_705	chr1:8468789-8469090
240905_HPC_screen_guide_706	chr1:8468789-8469090
240905_HPC_screen_guide_707	chr1:8468789-8469090
240905_HPC_screen_guide_708	chr1:8469267-8469568
240905_HPC_screen_guide_709	chr1:8469267-8469568
240905_HPC_screen_guide_710	chr1:8469267-8469568
240905_HPC_screen_guide_711	chr1:8469267-8469568
240905_HPC_screen_guide_712	chr1:8469267-8469568
240905_HPC_screen_guide_713	chr1:8469302-8469603
240905_HPC_screen_guide_714	chr1:8469267-8469568
240905_HPC_screen_guide_715	chr1:8469267-8469568
240905_HPC_screen_guide_716	chr1:8469267-8469568
240905_HPC_screen_guide_717	chr1:8469302-8469603
240905_HPC_screen_guide_718	chr1:8469267-8469568
240905_HPC_screen_guide_719	chr1:8469267-8469568
240905_HPC_screen_guide_720	chr1:8469267-8469568
240905_HPC_screen_guide_721	chr1:8469267-8469568
240905_HPC_screen_guide_722	chr1:8469267-8469568
240905_HPC_screen_guide_723	chr1:8470142-8470443
240905_HPC_screen_guide_724	chr1:8470142-8470443
240905_HPC_screen_guide_725	chr1:8470142-8470443
240905_HPC_screen_guide_726	chr1:8470142-8470443
240905_HPC_screen_guide_727	chr1:8470142-8470443
240905_HPC_screen_guide_728	chr1:8470142-8470443
240905_HPC_screen_guide_729	chr1:8470142-8470443
240905_HPC_screen_guide_730	chr1:8470142-8470443
240905_HPC_screen_guide_731	chr1:8470142-8470443
240905_HPC_screen_guide_732	chr1:8470142-8470443
240905_HPC_screen_guide_733	chr1:8470142-8470443
240905_HPC_screen_guide_734	chr1:8470142-8470443
240905_HPC_screen_guide_735	chr1:8470142-8470443
240905_HPC_screen_guide_736	chr1:8470142-8470443
240905_HPC_screen_guide_737	chr1:8470142-8470443
240905_HPC_screen_guide_738	chr1:8470269-8470570
240905_HPC_screen_guide_739	chr1:8470269-8470570
240905_HPC_screen_guide_740	chr1:8470269-8470570
240905_HPC_screen_guide_741	chr1:8470269-8470570
240905_HPC_screen_guide_742	chr1:8470269-8470570
240905_HPC_screen_guide_743	chr1:8470269-8470570
240905_HPC_screen_guide_744	chr1:8477948-8478249
240905_HPC_screen_guide_745	chr1:8477948-8478249
240905_HPC_screen_guide_746	chr1:8477948-8478249
240905_HPC_screen_guide_747	chr1:8477948-8478249
240905_HPC_screen_guide_748	chr1:8477948-8478249
240905_HPC_screen_guide_749	chr1:8477948-8478249
240905_HPC_screen_guide_750	chr1:8477948-8478249
240905_HPC_screen_guide_751	chr1:8477948-8478249
240905_HPC_screen_guide_752	chr1:8477948-8478249
240905_HPC_screen_guide_753	chr1:8477948-8478249
240905_HPC_screen_guide_754	chr1:8477948-8478249
240905_HPC_screen_guide_755	chr1:8477948-8478249
240905_HPC_screen_guide_756	chr1:8477948-8478249
240905_HPC_screen_guide_757	chr1:8477948-8478249
240905_HPC_screen_guide_758	chr1:8477948-8478249
240905_HPC_screen_guide_759	chr1:8491132-8491433
240905_HPC_screen_guide_760	chr1:8491132-8491433
240905_HPC_screen_guide_761	chr1:8491132-8491433
240905_HPC_screen_guide_762	chr1:8491132-8491433
240905_HPC_screen_guide_763	chr1:8491132-8491433
240905_HPC_screen_guide_764	chr1:8491132-8491433
240905_HPC_screen_guide_765	chr1:8491132-8491433
240905_HPC_screen_guide_766	chr1:8491132-8491433
240905_HPC_screen_guide_767	chr1:8491132-8491433
240905_HPC_screen_guide_768	chr1:8491132-8491433
240905_HPC_screen_guide_769	chr1:8491132-8491433
240905_HPC_screen_guide_770	chr1:8491132-8491433
240905_HPC_screen_guide_771	chr1:8491132-8491433
240905_HPC_screen_guide_772	chr1:8497370-8497671
240905_HPC_screen_guide_773	chr1:8497370-8497671
240905_HPC_screen_guide_774	chr1:8497370-8497671
240905_HPC_screen_guide_775	chr1:8497370-8497671
240905_HPC_screen_guide_776	chr1:8497370-8497671
240905_HPC_screen_guide_777	chr1:8497370-8497671
240905_HPC_screen_guide_778	chr1:8497370-8497671
240905_HPC_screen_guide_779	chr1:8497370-8497671
240905_HPC_screen_guide_780	chr1:8497370-8497671
240905_HPC_screen_guide_781	chr1:8497370-8497671
240905_HPC_screen_guide_782	chr1:8497370-8497671
240905_HPC_screen_guide_783	chr1:8497370-8497671
240905_HPC_screen_guide_784	chr1:8497370-8497671
240905_HPC_screen_guide_785	chr1:8497370-8497671
240905_HPC_screen_guide_786	chr1:8497370-8497671
240905_HPC_screen_guide_787	chr1:8499002-8499303
240905_HPC_screen_guide_788	chr1:8499008-8499309
240905_HPC_screen_guide_789	chr1:8499003-8499304
240905_HPC_screen_guide_790	chr1:8499008-8499309
240905_HPC_screen_guide_791	chr1:8499003-8499304
240905_HPC_screen_guide_792	chr1:8499003-8499304
240905_HPC_screen_guide_793	chr1:8499008-8499309
240905_HPC_screen_guide_794	chr1:8499003-8499304
240905_HPC_screen_guide_795	chr1:8499008-8499309
240905_HPC_screen_guide_796	chr1:8499008-8499309
240905_HPC_screen_guide_797	chr1:8499008-8499309
240905_HPC_screen_guide_798	chr1:8499003-8499304
240905_HPC_screen_guide_799	chr1:8499008-8499309
240905_HPC_screen_guide_800	chr1:8499008-8499309
240905_HPC_screen_guide_801	chr1:8499008-8499309
240905_HPC_screen_guide_802	chr1:8503597-8503898
240905_HPC_screen_guide_803	chr1:8503597-8503898
240905_HPC_screen_guide_804	chr1:8503597-8503898
240905_HPC_screen_guide_805	chr1:8503597-8503898
240905_HPC_screen_guide_806	chr1:8503597-8503898
240905_HPC_screen_guide_807	chr1:8503597-8503898
240905_HPC_screen_guide_808	chr1:8503597-8503898
240905_HPC_screen_guide_809	chr1:8503593-8503894
240905_HPC_screen_guide_810	chr1:8503597-8503898
240905_HPC_screen_guide_811	chr1:8503597-8503898
240905_HPC_screen_guide_812	chr1:8503593-8503894
240905_HPC_screen_guide_813	chr1:8503593-8503894
240905_HPC_screen_guide_814	chr1:8503593-8503894
240905_HPC_screen_guide_815	chr1:8508975-8509276
240905_HPC_screen_guide_816	chr1:8508975-8509276
240905_HPC_screen_guide_817	chr1:8508975-8509276
240905_HPC_screen_guide_818	chr1:8508975-8509276
240905_HPC_screen_guide_819	chr1:8508975-8509276
240905_HPC_screen_guide_820	chr1:8508975-8509276
240905_HPC_screen_guide_821	chr1:8508975-8509276
240905_HPC_screen_guide_822	chr1:8508975-8509276
240905_HPC_screen_guide_823	chr1:8508975-8509276
240905_HPC_screen_guide_824	chr1:8508975-8509276
240905_HPC_screen_guide_825	chr1:8508975-8509276
240905_HPC_screen_guide_826	chr1:8508975-8509276
240905_HPC_screen_guide_827	chr1:8508975-8509276
240905_HPC_screen_guide_828	chr1:8508975-8509276
240905_HPC_screen_guide_829	chr1:8508975-8509276
240905_HPC_screen_guide_830	chr1:8520132-8520433
240905_HPC_screen_guide_831	chr1:8520160-8520461
240905_HPC_screen_guide_832	chr1:8520180-8520481
240905_HPC_screen_guide_833	chr1:8520132-8520433
240905_HPC_screen_guide_834	chr1:8520180-8520481
240905_HPC_screen_guide_835	chr1:8520132-8520433
240905_HPC_screen_guide_836	chr1:8520180-8520481
240905_HPC_screen_guide_837	chr1:8520160-8520461
240905_HPC_screen_guide_838	chr1:8520160-8520461
240905_HPC_screen_guide_839	chr1:8520160-8520461
240905_HPC_screen_guide_840	chr1:8520160-8520461
240905_HPC_screen_guide_841	chr1:8520180-8520481
240905_HPC_screen_guide_842	chr1:8520180-8520481
240905_HPC_screen_guide_843	chr1:8520180-8520481
240905_HPC_screen_guide_844	chr1:8520160-8520461
240905_HPC_screen_guide_845	chr1:8520882-8521183
240905_HPC_screen_guide_846	chr1:8520882-8521183
240905_HPC_screen_guide_847	chr1:8520882-8521183
240905_HPC_screen_guide_848	chr1:8520882-8521183
240905_HPC_screen_guide_849	chr1:8520882-8521183
240905_HPC_screen_guide_850	chr1:8520882-8521183
240905_HPC_screen_guide_851	chr1:8520882-8521183
240905_HPC_screen_guide_852	chr1:8520882-8521183
240905_HPC_screen_guide_853	chr1:8520882-8521183
240905_HPC_screen_guide_854	chr1:8520882-8521183
240905_HPC_screen_guide_855	chr1:8520882-8521183
240905_HPC_screen_guide_856	chr1:8523600-8523901
240905_HPC_screen_guide_857	chr1:8523600-8523901
240905_HPC_screen_guide_858	chr1:8523600-8523901
240905_HPC_screen_guide_859	chr1:8523600-8523901
240905_HPC_screen_guide_860	chr1:8523600-8523901
240905_HPC_screen_guide_861	chr1:8523600-8523901
240905_HPC_screen_guide_862	chr1:8523600-8523901
240905_HPC_screen_guide_863	chr1:8523600-8523901
240905_HPC_screen_guide_864	chr1:8523600-8523901
240905_HPC_screen_guide_865	chr1:8523600-8523901
240905_HPC_screen_guide_866	chr1:8523600-8523901
240905_HPC_screen_guide_867	chr1:8523600-8523901
240905_HPC_screen_guide_868	chr1:8523600-8523901
240905_HPC_screen_guide_869	chr1:8523600-8523901
240905_HPC_screen_guide_870	chr1:8523600-8523901
240905_HPC_screen_guide_871	chr1:8524477-8524778
240905_HPC_screen_guide_872	chr1:8524477-8524778
240905_HPC_screen_guide_873	chr1:8524477-8524778
240905_HPC_screen_guide_874	chr1:8524477-8524778
240905_HPC_screen_guide_875	chr1:8524477-8524778
240905_HPC_screen_guide_876	chr1:8524477-8524778
240905_HPC_screen_guide_877	chr1:8524477-8524778
240905_HPC_screen_guide_878	chr1:8524477-8524778
240905_HPC_screen_guide_879	chr1:8524477-8524778
240905_HPC_screen_guide_880	chr1:8524477-8524778
240905_HPC_screen_guide_881	chr1:8524477-8524778
240905_HPC_screen_guide_882	chr1:8524477-8524778
240905_HPC_screen_guide_883	chr1:8524477-8524778
240905_HPC_screen_guide_884	chr1:8524477-8524778
240905_HPC_screen_guide_885	chr1:8524477-8524778
240905_HPC_screen_guide_886	chr1:8585337-8585638
240905_HPC_screen_guide_887	chr1:8585311-8585612
240905_HPC_screen_guide_888	chr1:8585311-8585612
240905_HPC_screen_guide_889	chr1:8585311-8585612
240905_HPC_screen_guide_890	chr1:8585311-8585612
240905_HPC_screen_guide_891	chr1:8585311-8585612
240905_HPC_screen_guide_892	chr1:8585311-8585612
240905_HPC_screen_guide_893	chr1:8585311-8585612
240905_HPC_screen_guide_894	chr1:8585311-8585612
240905_HPC_screen_guide_895	chr1:8585311-8585612
240905_HPC_screen_guide_896	chr1:8585337-8585638
240905_HPC_screen_guide_897	chr1:8585311-8585612
240905_HPC_screen_guide_898	chr1:8585311-8585612
240905_HPC_screen_guide_899	chr1:8585337-8585638
240905_HPC_screen_guide_900	chr1:8585311-8585612
240905_HPC_screen_guide_901	chr1:8586001-8586302
240905_HPC_screen_guide_902	chr1:8586001-8586302
240905_HPC_screen_guide_903	chr1:8586032-8586333
240905_HPC_screen_guide_904	chr1:8586032-8586333
240905_HPC_screen_guide_905	chr1:8586032-8586333
240905_HPC_screen_guide_906	chr1:8586032-8586333
240905_HPC_screen_guide_907	chr1:8586001-8586302
240905_HPC_screen_guide_908	chr1:8586001-8586302
240905_HPC_screen_guide_909	chr1:8586001-8586302
240905_HPC_screen_guide_910	chr1:8586032-8586333
240905_HPC_screen_guide_911	chr1:8586001-8586302
240905_HPC_screen_guide_912	chr1:8586001-8586302
240905_HPC_screen_guide_913	chr1:8586001-8586302
240905_HPC_screen_guide_914	chr1:8586001-8586302
240905_HPC_screen_guide_915	chr1:8586001-8586302
240905_HPC_screen_guide_916	chr1:8621152-8621453
240905_HPC_screen_guide_917	chr1:8621152-8621453
240905_HPC_screen_guide_918	chr1:8621161-8621462
240905_HPC_screen_guide_919	chr1:8621161-8621462
240905_HPC_screen_guide_920	chr1:8621161-8621462
240905_HPC_screen_guide_921	chr1:8621161-8621462
240905_HPC_screen_guide_922	chr1:8621152-8621453
240905_HPC_screen_guide_923	chr1:8621161-8621462
240905_HPC_screen_guide_924	chr1:8623348-8623649
240905_HPC_screen_guide_925	chr1:8623348-8623649
240905_HPC_screen_guide_926	chr1:8623348-8623649
240905_HPC_screen_guide_927	chr1:8623348-8623649
